Symbol,Exp000978,Exp000979,Exp000980,Exp000977
ARHGAP17,0,6.1634797236,6.48003173955,0
EIF2A,0,7.22188578249,7.56839927377,0
KIAA1586,7.0180064736,7.17407540231,0,0
KIAA0907,0,0,5.43819717416,0
SETD1A,0,0,0,6.327322405
RBM25,8.36717715456,7.47794377233,7.80916519721,8.20382983062
ZNF319,6.54475351012,0,0,0
ALX4,7.49551129256,7.20637188732,7.13132711401,7.53486676321
WDR19,7.71046608982,7.3071347295,7.35865492722,7.7615721163
WDR33,0,6.39596209126,6.13793757787,0
TCEAL1,0,0,0,0
SF3B2,8.33321141157,7.86334749224,7.96142223653,8.34787572682
DES,7.49255502316,0,0,0
PAK1IP1,7.42857437227,0,5.96477853477,6.16064700147
POLR3D,0,0,0,0
ZKSCAN1,6.83755294783,6.98682901816,6.36217891717,6.62427251383
NOP14,7.74108057962,0,6.71250042284,7.11896002322
CBX4,7.34217819258,7.43312334601,6.63678352331,7.34816473435
SCCPDH,0,0,5.8630106407,5.74593329542
L3MBTL3,8.88011734698,8.61662040006,8.32971421778,8.24246724962
BRIX1,0,5.73074627215,0,0
RPS6KB2,0,0,6.58112890087,6.70298546908
EI24,0,0,0,6.28893768572
NCL,7.055564628,6.92234022734,0,0
KRT9,9.4084948789,9.52548654309,9.58053226138,9.42802293758
HNRNPAB,9.2101231055,8.67542532247,8.99107580698,9.37762891061
VEZF1,8.33200290668,7.81359312648,7.75675506291,7.55236953926
IGF2BP2,6.77868048902,6.70987549793,0,0
CENPV,7.028942129,6.36542865387,7.29373454985,6.8450447077
DNM1,8.07219504465,8.23031208523,8.06782249062,7.78015340474
DNM2,8.32043072765,8.45293863255,8.23641767487,8.03664773916
SEPT2,0,0,6.16552068745,0
NUP98,7.75030731595,7.00643598535,6.56009236377,6.8739246511
ARID2,5.94824752311,0,7.20441997426,7.82487094182
GTPBP8,7.18252108181,7.29491464,7.69644585447,0
KMT2A,8.38662727142,7.8952518248,8.09967386453,8.17059889828
BUB3,8.28142703853,7.39369011901,7.79565127771,8.09545297596
EID3,0,6.85622739207,6.91715926337,0
HP1BP3,7.85073517621,7.57584521788,7.55797377961,7.41359907459
CPSF1,8.67687697782,8.48472872508,8.30694394229,8.55752147587
RBMX,8.57071823556,8.06157259138,8.34733896435,8.5070945465
FAM98A,7.73708894708,6.75897113048,7.31089084591,6.61221537524
TFIP11,7.39002003469,0,0,7.01428249813
ZNF121,6.91352598749,0,0,0
TUBA1B,8.99929606446,8.57583279606,0,8.6673504384
CKAP5,0,9.18922587687,9.3729075583,9.04548538826
GEMIN2,7.77189294405,0,6.72361198159,8.22082336563
TDP1,7.42507016679,6.65535868444,0,0
API5,8.41516320553,8.18056113712,8.6776606216,8.45014809436
CTCF,8.29056564221,7.98185406657,7.87502149176,7.95753836388
CELF1,0,0,0,0
YEATS4,8.33193759121,8.06010238743,8.35493389405,8.40121284104
TUBGCP2,7.98123488618,7.33608516937,7.83062327834,7.61780380134
PGRMC1,0,0,6.10864281035,0
CPSF4,8.08242391267,7.61588080774,7.98532374429,8.28336839817
RRAGA,0,0,6.4016686452,0
RUVBL2,9.77050130366,9.54326175998,9.41718109593,9.66920012509
KHDRBS1,8.91152174622,8.22326495683,8.41396066441,8.656615963
EXOC5,0,6.77227872102,0,0
YKT6,6.56397000935,5.71624868996,6.40071698795,6.18439104971
ZNF217,0,6.70431669922,0,0
NUP205,6.41237142563,6.21049025891,0,6.83881109655
TCP1,0,7.02686558828,7.55061983872,0
RRP1B,7.36938692123,6.39748590506,6.44493065748,7.41271082791
MEIS3,7.3135018021,7.54289530841,6.93116038801,7.30840137424
HRNR,0,7.00634491751,7.03581409707,6.69770338953
HNRNPA0,9.13354603156,8.31334719569,8.60305419083,9.06752406026
KDELR1,0,0,0,6.16119434048
LMO4,6.548805002,0,0,6.81891018893
METAP2,0,5.26695055997,7.40719909441,0
MORF4L1,8.65362372332,7.71270093097,8.10584611097,8.40469852462
RBM3,8.68558762767,7.75045044034,8.12700120504,8.62105529738
TMED2,6.37683129147,0,0,0
SF3A3,8.04222460494,7.44743013522,7.68187572791,7.66188924194
U2AF1,8.69177406159,8.10708362338,8.45975418665,8.69999371765
WDR3,7.96875632528,6.59543289249,6.77582489238,7.02472107941
YWHAE,7.69256522132,7.57920486655,7.95902715129,7.66634775212
YWHAQ,6.03650295813,6.69145507545,6.93981080283,0
IBA57,6.92708830981,6.67024521881,7.55831684303,6.95873975183
SSBP3,8.14737015507,8.20698983281,7.83626618977,8.02041841207
SSBP4,7.68020944103,7.55896497356,7.45259563923,7.63009830728
SPRTN,6.60969886859,0,5.98674755803,0
ZNF655,0,0,6.44154178479,0
WDR59,6.7906560299,0,0,0
ERCC6L,6.087595704,6.57078293562,6.72971391717,6.50343825987
DSP,0,6.56492560853,7.71351146549,6.59246836303
CCT3,7.55968324182,7.33457805348,0,7.5398152714
YRDC,0,6.26350220049,6.5404480087,0
PCGF6,6.29728586092,7.0492494616,6.40479771641,0
KDM1A,8.80031340462,8.78435365598,8.56852755491,8.83023269435
CALM1,6.04150109225,0,0,0
NUDT21,8.02442841561,7.58308985841,7.70371704219,7.94680930864
MTERF,7.2082110062,6.954239233,7.33871493269,6.7434269326
PRRX1,0,6.82648902088,6.86652504677,7.13956468773
SRSF1,9.03279828441,7.5599665432,8.15313796884,8.55724908535
SNRPD1,8.11180106073,6.48884788856,6.67439584653,7.64561598162
SOX21,6.71994391449,6.52142746973,6.52931743038,0
CENPP,6.90888277545,6.30286119076,6.67424010207,7.20404064532
TDG,0,0,7.03513053206,6.95838520797
CREB5,7.02952428772,7.16774759093,0,7.18917085743
RNF2,8.72554750369,8.17750981365,8.29140490882,8.51980668516
SUPT16H,8.25584710798,7.86054847535,7.61947124653,7.79371848313
RPL35,6.7238442913,0,0,6.41591347408
MRPL3,0,0,0,6.89132332329
SSR3,6.49737907672,0,0,6.2299633148
TCEB2,7.13988906351,0,0,6.49684342242
TFDP1,7.88910327565,7.48997719102,7.50868518675,0
VCP,0,0,6.45798743921,0
FLG,5.63481044688,7.82628407,8.36349209731,7.78148944498
CACYBP,7.81702755,0,0,0
U2AF2,8.80378837688,8.18645025272,8.39852332137,8.79704020328
FECH,0,0,6.2502086566,0
SLX4IP,0,0,6.52919978649,6.34215856822
PABPC1L2A,7.13612964055,6.87999003085,6.77368282313,7.14549227036
CCNC,7.69757132371,7.23579481446,7.5986018731,7.78124331021
CBX2,7.27120307068,5.96415825893,6.04467316744,0
CTBP1,7.56906436402,8.04126541272,7.62253061727,7.19474458662
SEH1L,7.74612798727,7.36184189441,7.18220059248,7.19471591377
FXR1,0,0,0,7.71355270827
FLG2,6.16984571195,6.54947223685,6.35749918465,6.64904301894
POLE,0,0,6.52339178623,0
EPRS,6.74328975341,7.53508904609,7.88985737603,8.02747377244
EXOC6,6.50955589379,0,0,0
STAG1,6.81690237693,7.07045554881,7.24772902786,7.12962856253
UNG,0,5.77700178871,6.16645642898,0
VIM,8.99081088542,8.4423037623,8.46518406958,8.76576280758
SCAF8,0,0,7.72570488661,7.80533918038
IPO4,0,0,0,0
MRPL22,6.57024752634,0,5.68433299327,6.83102194784
MPG,9.52992749257,9.08229755109,9.06799060385,9.03630426877
RAE1,7.58054931564,6.89903358269,7.62856244628,7.38545298921
TAF9,8.67517764769,8.26833838217,8.34234630481,8.59828985536
AURKC,8.16283085418,7.20264503264,7.52564128553,6.00125952938
PHF6,8.82787242136,7.75274635394,8.03885504185,8.7411713223
ALDH18A1,8.02701800288,8.29290221405,8.32886160478,8.10808181436
FLYWCH1,0,7.38713577903,0,0
NUP188,0,0,6.31821647184,0
TSPYL1,6.79976094286,0,6.57343951122,7.17325016858
USP1,0,0,0,0
VDR,0,6.83907882684,0,0
ZHX1,7.41637064807,7.29942800945,7.37609441499,7.33964566472
SLX4,0,0,0,5.32975233832
C1orf131,7.52459375569,6.22090519171,6.69709313967,7.36979993291
DLX1,8.0345904991,7.41380246666,7.60178707373,7.59960699379
KIF22,8.93903753858,8.82697118434,8.59113767216,8.31993695472
COMT,0,5.66959997834,0,0
BRCC3,7.39738721599,6.24064221101,6.28212889878,7.18622134914
POLR3H,0,0,6.49829247803,0
WHSC1,7.64023001836,7.03216102808,7.25132640968,7.21629572128
SERBP1,0,7.13976015096,7.24202481972,0
HAX1,0,6.00492520895,0,6.6655535764
FANCD2,6.80304724998,0,6.4781063488,0
TARDBP,8.60132990945,8.37340803109,8.61161033668,8.61420032257
GTF2H2,8.37213352967,7.78483397729,7.85956913956,7.89694972067
NDUFA9,0,0,6.11259025316,6.39599120655
MAPK1,0,6.31170948189,6.82688635393,0
LIN52,6.46162199882,0,0,0
SP4,7.68968822505,7.62119435207,7.38642087619,7.26962037574
RPL6,6.40392883523,5.87219772515,6.35348250791,6.18390354909
BCL7A,7.06452475904,0,7.20286938096,7.0403409252
KIF23,7.96964137793,7.3555380393,7.23077871216,7.51975426377
RPL9,7.57775946172,7.55743542484,7.64148844494,7.817874252
RPS14,7.83557452875,0,6.46158905792,7.38122776687
CHD1,7.12799363499,0,6.06759161703,7.02889339582
PSMA8,0,0,0,6.08201847518
AFF3,0,0,0,0
DHX15,8.83704810902,8.42142599526,8.51927418845,8.6481302206
NPM3,0,0,0,6.7010847604
AP2M1,7.4827889658,6.52804238687,7.13018956397,7.49973160855
CD3EAP,8.44339179833,7.56998690438,7.63264872763,8.01657395034
COMMD3,0,0,5.61011386275,0
AHSA1,0,6.21043383947,6.82530298804,0
FAM50B,6.29423612499,0,0,6.12874053565
GCA,0,0,6.01332130934,0
GTF3C3,8.00235379154,7.98950779083,8.25386424856,8.51139813691
KPNA6,0,6.76628187936,6.71332901696,0
MAPRE1,0,6.79876833907,7.53837451346,6.48747333217
NUBP2,0,0,7.60906794855,0
PEF1,0,0,6.70786750937,0
RPL13A,0,6.4293330009,0,0
SNW1,7.73365473141,7.01120345882,6.97642830236,7.42216942324
ZNF281,8.1339880197,7.86568792963,7.73059271672,7.48378165987
E4F1,7.74604405675,7.56499144295,7.46199959614,7.91641431872
ABT1,7.97805138704,6.8219950927,6.73827155783,7.8043957105
ANAPC2,7.51988303048,7.16871678968,7.00152227736,7.47059822366
TFPT,7.78617803057,7.41691557357,7.5136614195,0
FTSJ2,6.37481820725,5.73816576121,6.12462876368,6.84448637864
HCFC2,7.62535822574,7.46276794404,7.50409099629,7.41689380421
SEC61A1,0,0,0,6.38814658854
INTS8,7.43686789095,6.56406783167,6.50758902635,7.80621572112
POLG2,0,7.00430654495,7.52829984261,7.74644449389
RFX5,8.15480301947,8.02927829606,7.80329959212,7.90404872228
VPS36,0,0,6.66700524466,0
VAX2,7.17753406125,6.86150835484,6.97708830891,0
HMGB3,8.09964243201,7.87632611145,8.32004331324,8.23228022829
VRK3,0,0,0,7.63815010048
NUMA1,8.48399185213,8.06871155964,8.15334877189,8.41447613262
ZNF609,0,6.09619247603,6.91950214296,0
RPS15A,7.80509808051,7.55798841473,6.09882469293,6.87886726211
MYC,6.92265635457,6.17807286051,7.14759821079,7.33635385824
ARNTL,0,6.67040890358,0,0
CLPX,0,7.24868477131,5.58254978722,0
PAX9,7.19353817012,7.08078006936,6.74302373151,6.81417215648
NABP1,6.77116886805,6.55015105568,6.82814513069,6.80028430794
FIBP,0,0,6.7000300881,0
NCKAP1,0,7.1207724065,7.33026459102,0
STOML2,0,5.92496806235,6.41819509375,6.21853519422
SPAG5,0,6.33964334721,6.28495187174,0
HEATR1,8.04347448605,7.55223601528,7.10102027189,7.26520739838
VPS52,0,0,0,7.75143081638
LIG3,9.72709574227,9.359756488,9.08033340644,9.18005191739
TFAP2A,8.30983948374,7.827824324,7.6108576416,7.26961691002
ZNF207,0,0,7.08703648647,7.03467468283
PSRC1,7.74337755964,7.29105671439,7.01670889729,7.36140049092
HNRNPH2,8.47747834312,7.67406904035,0,8.21516587528
ERI3,0,0,0,5.89903565293
PAX3,7.54311175552,7.20982509683,7.55170990111,0
TBL2,6.00151799616,0,0,0
SUDS3,7.67978649415,7.57467490288,7.32381379425,7.47596358385
BABAM1,6.64014913728,5.77395495575,6.2553577802,0
SAR1B,0,6.14950208578,6.49130852852,0
CSTF1,7.7760773396,6.3509426633,7.28303331157,7.6969575005
AMZ2,0,6.4281684129,6.62718625986,0
RPL3,6.92281613297,7.22904908777,0,0
ACAD8,0,0,6.10035306487,0
AFF4,8.0522799302,7.52668785512,7.4598808029,8.2120935917
CRCP,0,0,0,6.15994979996
RTCB,8.05928602159,7.50526571655,7.88608644954,7.75648709353
EIF2B2,0,6.53348683384,7.18648572169,6.44305889173
GCAT,0,0,5.87801804552,0
DIMT1,8.04405463763,7.49698324609,7.92968301758,7.8152639159
PDS5B,7.31639614066,7.62562168492,8.07038559309,8.33758929056
TFCP2L1,0,7.82351914718,0,0
LSM3,6.70672290821,0,0,0
PRPF19,9.01961758186,7.98579075009,8.23228349045,8.79517022943
CNOT3,0,0,0,0
ORC6,6.57514750966,6.79557464715,6.55310760655,6.5009795548
TAF5L,8.2384815119,7.67191755968,7.76704347724,8.27450840597
RBX1,6.54431912566,5.71236929376,5.54752805667,6.10316144337
TMOD3,0,0,0,0
NOB1,6.59075051701,0,7.20050524888,0
TRUB2,0,5.49957094652,5.75932683333,0
ASF1A,0,6.63940006845,7.08749633153,7.21358272407
POLDIP2,6.16702324604,0,6.65771158747,0
MRPS28,7.52902125525,6.60075295304,6.97114146387,7.4913724636
C19orf53,6.03426304404,0,0,0
MED4,8.68937984533,8.2757839764,8.37601391144,8.59667138086
MRPL15,0,0,0,7.120665034
KIF14,0,6.79794247471,6.12208366022,0
EMC2,0,5.59656108772,0,6.31406423901
MAD2L1BP,0,0,6.62497433974,0
EIF4A3,8.67981099234,8.6120026181,8.82651005821,8.47135684487
MLEC,0,0,0,5.79528173001
CTR9,7.58939737596,6.55876011437,7.25587269406,6.84341676795
ZNF516,6.68487039234,8.08117055592,7.10191114527,6.69424454161
PHF3,8.01995139482,6.35471221973,7.49638554203,8.13520250762
KMT2B,7.31712336076,7.62661621987,7.15901767589,6.6659063918
ZBTB39,0,0,0,7.10456599898
FBXO28,0,5.89460654182,6.77362892092,6.37848523655
TOX4,8.43276661693,7.11664033347,8.33862585096,8.57747811604
SUPT7L,8.12040471588,7.61226527914,7.58060644302,7.59664415163
MORC2,7.04770506026,7.15740730619,7.25388745503,7.50220075226
ZHX2,7.39893302706,7.1801622316,6.89986914466,7.22218962115
RNF44,0,0,0,0
MCTS1,6.8198884677,6.48164758124,0,0
MRPS18B,6.69679587535,5.88278990932,6.78278961625,6.80346982145
PAX8,6.30379152787,0,0,0
ASCC3,0,0,6.64695034085,0
HDGFRP3,6.37008654456,7.78156667521,7.96373057796,7.14123213736
ZBTB7A,8.29935134987,7.42452059768,7.43405805907,7.8890642342
MRPS17,6.61314586834,0,0,7.03482452882
ZNF581,0,6.53476273057,6.119046779,6.73366673906
MED31,7.06511090048,0,0,6.04262164769
EXOSC1,7.71610969126,6.26095428101,7.23943543088,7.6610418686
ZNF691,7.85748689119,7.30342428713,7.43477287594,7.54566866738
POLR1D,6.19685794007,0,0,6.27380739455
MRPS2,7.1187067501,6.83491793117,7.52720689955,7.69988586629
RPL26L1,6.55743420417,0,0,6.35397300297
HSD17B12,7.62191841713,6.84941271204,7.69354290982,7.75975313313
VPS28,6.39265236997,6.072093827,6.46466805841,6.237381168
TUBE1,6.134570656,0,0,0
ZNF639,6.90774716318,0,5.95536893212,0
PDZD11,7.17276957965,0,0,0
NOP58,8.21765043661,7.84297481723,7.57221211163,7.67330061909
C14orf166,8.38453000154,8.05283741585,8.17393774983,8.26705337911
SF3B14,7.38121887771,6.67462506286,0,7.32570536015
MRPL48,7.59121859634,6.73176399374,7.0278539697,7.535437766
PPIL1,7.16773355403,0,0,6.15121673423
PTRH2,6.93088297698,0,0,6.48361032378
CPSF3,8.36587051281,7.74445490314,7.79804920803,8.27736692682
WBP11,0,0,0,6.54852257544
RARB,0,0,0,6.81728544607
PIAS1,7.2127166644,0,0,6.59558010525
SNX9,0,0,0,0
GTF2A1,7.22753665276,6.12151292207,6.33961055127,6.70259886002
EN2,8.07778770896,7.30970224809,7.35810742456,7.457775594
WARS2,0,6.66871466959,7.22305725588,6.45842919572
SND1,0,8.1061833904,8.18602882792,7.09965736091
UBA52,7.85849163406,8.36793632401,8.41028113779,7.89360631396
EXOSC9,7.78228531865,6.51144915374,6.57640397713,7.79170307692
NHP2,0,6.70208843933,7.13825409366,0
EIF2B4,7.77346949033,7.42827932617,7.26402216068,7.62554311839
RPL14,5.88912336573,7.51229066295,6.83773339341,7.40276661211
DMAP1,8.06164971367,8.0807861708,7.99758313837,8.32801130975
MAP7D1,7.47745787661,7.48229216811,7.75026854485,7.96767199807
RPL38,7.52156332888,6.76362808319,6.10266335969,7.01310695776
GTF3C2,7.9609031544,7.54646050992,7.96569179398,8.5918299005
ACOT9,7.03533138762,0,6.97454589033,6.78308408061
FOXK1,8.26154951983,8.17880224967,8.02224509847,8.38221442502
EXOC4,7.26637582675,6.68121282102,7.19109991875,7.62972659428
GTPBP1,0,6.91114327799,7.07209158651,7.01857010793
HSPA14,0,0,0,0
THYN1,8.02899573855,7.8418531882,8.0447442513,8.14741205541
DYNLL1,0,6.52661054566,0,7.09850343378
EIF3B,0,7.26238633477,7.74111243021,7.79695075755
EEF1B2,8.34310198291,8.13613859159,8.77360994449,8.57569671734
INTS10,7.65882862961,6.40021748062,7.03412485342,7.7358297956
CPVL,6.7876413111,6.21061379877,0,6.37723196533
EIF4A2,0,0,9.02560722596,0
HMG20B,8.31925782217,8.17451023107,8.08710604343,8.21485496728
HSD17B10,0,6.35059844438,6.55384014741,0
AURKB,10.034621175,7.86825467531,7.89856253516,8.19054004174
C16orf80,8.03269551989,7.20453839036,7.2905735861,7.60606765085
CHRAC1,8.59577737939,7.48604091575,7.6373687157,8.16093850167
STX18,0,0,0,5.35870301025
EIF5B,7.43327311896,8.01801317521,8.4161097395,7.66177278896
ZNF131,7.38340651608,7.22205534923,5.50203272788,7.45130123395
CNOT7,6.93905304418,6.23549420679,6.68800461092,6.69890716658
TFE3,6.70407457519,6.28391622192,6.34900784806,7.21529964057
OGG1,6.2001582365,0,6.19679137249,0
SRSF5,7.97950326041,0,6.62308301686,7.77722595533
ATP6V1E1,0,0,5.96831046299,5.84932198482
MAP9,6.26622030221,0,0,0
GATAD1,7.83063307135,7.46260221204,7.70864566986,7.88617216018
MED9,7.04118646207,7.43093735592,7.61287541483,6.37338990233
LUC7L,7.13806986799,6.4657616913,6.23700580228,7.61760267696
NSUN5,7.36778885377,7.02548448043,7.29694666663,7.09084351804
THAP1,0,0,6.11298986569,0
ARMC1,0,0,6.10345384256,0
RNMTL1,8.08567838331,0,6.89162690655,8.31537424796
ASF1B,0,0,6.66111841782,0
HMG20A,7.73896922938,7.59700537179,7.19867832109,7.32088100251
MRGBP,8.13896210409,7.76260735901,7.87650436452,8.12508991306
IMP3,0,0,0,6.70648445258
DDX19A,7.64884118829,7.0368688198,7.51538667901,0
LIN7C,6.94752878222,5.94551611946,6.80034137243,0
FBXL12,7.9887477287,7.69683265394,7.93337054084,7.70129774255
MRPL16,7.53785241494,0,5.93625491801,7.55029926888
C1orf109,7.30569741975,0,6.78376277013,7.44980384602
PIH1D1,7.51421225782,6.45619633383,7.17408482199,6.90687129559
CMAS,8.7339025613,8.62876365633,8.56966251089,8.70315861745
BATF3,0,6.49251685624,0,0
PRPF4B,8.06397967474,7.27557147186,0,7.33890241802
MAPK4,0,0,5.64678291514,0
KRT78,0,5.97913477706,6.29043339392,6.1716303965
ZNF384,7.5787178883,6.56978926463,6.83024886497,6.61254088303
INTS6,7.70915433803,7.39046531001,7.2575058591,7.70636855185
TRPS1,8.32056391242,8.29587298189,8.28285274775,8.09698773342
MLLT4,0,0,6.9716786897,0
BAZ2A,6.55719287143,0,5.94299590058,0
TCERG1,8.12231039004,7.28838284024,7.28589866895,7.48463127929
PRPF8,9.05266381658,7.00731762192,7.17989991152,8.47823795101
KMT2C,0,6.37017392343,0,6.82582688376
JAZF1,7.32711033045,6.90516924942,7.53974103482,6.96194624119
NFIB,8.05009444809,8.17299210839,7.82979036693,7.49789819806
PBRM1,7.91951063193,7.20834739507,7.74076775329,8.61688891606
PAXIP1,8.07007139756,8.19277054393,8.11515107491,8.32222768194
NRF1,7.70236936697,7.54380485036,7.03642577619,7.46659487245
RBM45,8.04899484886,7.74538397987,7.9031671805,8.13732791027
MTG1,0,6.31735553049,6.90375504616,6.46050887238
CWF19L1,0,0,7.17298031118,0
DDX26B,0,6.92269893228,6.57310747688,7.23308006011
DCUN1D4,0,0,0,5.99755213001
INO80B,0,7.36190909733,6.3169023238,7.00252930029
U2AF1L4,0,6.86888920995,7.18531816696,0
PRDM15,6.90932556908,7.22679199456,7.03892781129,0
KRT35,0,7.31850607915,0,0
MRPL19,6.77208133124,0,0,6.93059562831
YARS2,6.71471100374,7.38014226718,7.77909621291,5.85648374268
IARS,0,7.24109741742,7.47987438584,7.42301117159
VAPA,6.79631063207,0,0,0
CNP,6.35416762663,0,0,0
NSMCE1,7.66629132166,6.98271632109,7.42363138176,7.89848680813
ZBTB8A,7.4875623114,6.65779442669,6.49951932763,7.03399257533
MTHFD2,6.44673560181,7.17762793187,7.58627636511,7.3162022495
EXOSC4,8.04343063029,7.15944574261,7.59832990522,8.11233188634
MAP1A,7.60328358062,6.93109909387,7.28956484822,7.69760357668
TRA2A,7.78910418357,6.55813840984,7.00311774643,7.73652726761
CC2D1A,0,0,7.89424649546,0
ZXDC,0,6.54094997175,0,0
PTCD2,7.03315437548,0,6.67621796529,0
HCFC1,9.10039530847,9.45869158781,8.99357034055,9.38531118134
TMED10,7.30694364507,6.18741124847,6.36347655905,6.96365453657
EYA4,6.63810319916,0,0,7.23267089324
MRPS22,0,5.81777845434,6.79737384283,6.8608592436
MNT,0,7.62781882339,7.48156134438,7.02526861115
PAX5,0,5.74751002009,0,0
DDX24,0,5.96919005043,6.22735605467,7.12535763038
PCNP,0,0,5.4940213624,6.34172664903
NUP107,8.06182921451,6.55410991286,7.13689230852,7.84739376173
RBM7,6.93158751525,5.43043430577,5.83195974033,6.74916765653
